epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.2170022428035736	0.045418236404657364	0.21715913509235876	0.2031320035457611	0.08582735806703568	0.21210959521547704
20.0	0.27606266736984253	0.059546153992414474	0.2913064391952239	0.24295301735401154	0.1075773537158966	0.2696384669270654
30.0	0.27740493416786194	0.060083359479904175	0.2930937449182972	0.24384787678718567	0.10701650381088257	0.271036478557901
40.0	0.27874723076820374	0.06166043505072594	0.2947424834848422	0.24496644735336304	0.10707549005746841	0.27258407446350913
50.0	0.26621925830841064	0.05772349610924721	0.28146343882830127	0.24228188395500183	0.10569805651903152	0.26654486595853955
60.0	0.2644295394420624	0.056866541504859924	0.28063789698083325	0.23914989829063416	0.10560809820890427	0.26440079666085875
70.0	0.2527964413166046	0.05532962828874588	0.26948808913407407	0.23870247602462769	0.10437244176864624	0.2607779653787998
80.0	0.25771814584732056	0.0562877357006073	0.27592393196956233	0.231543630361557	0.0987691655755043	0.2579258095164473
90.0	0.25816553831100464	0.055948879569768906	0.2753301088869175	0.22930648922920227	0.09866724163293839	0.2557101189922989
100.0	0.2501118779182434	0.05376867949962616	0.2659509417912994	0.22438479959964752	0.09555460512638092	0.24867296893107627
110.0	0.25950783491134644	0.05549328029155731	0.2737533374850863	0.22237136960029602	0.09303589165210724	0.2482074900025264
120.0	0.25234898924827576	0.053745757788419724	0.26891627691962733	0.22125279903411865	0.09164521098136902	0.24690573046873493
130.0	0.24161075055599213	0.051718223839998245	0.2575156164917787	0.21744967997074127	0.08867961168289185	0.2407031026233087
140.0	0.24563759565353394	0.052001286298036575	0.2586925511246814	0.22013422846794128	0.091025210916996	0.24178372332644757
