epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.23668904602527618	0.05166296288371086	0.2383195898768235	0.21946309506893158	0.09387430548667908	0.23126075740627944
20.0	0.28008949756622314	0.06106511503458023	0.29404260052494147	0.2440715879201889	0.10600943118333817	0.2704575360179176
30.0	0.29082775115966797	0.06442870199680328	0.30624597225897976	0.24899327754974365	0.10963667184114456	0.27901940451311935
40.0	0.2890380620956421	0.06554663926362991	0.30144791800054704	0.24630871415138245	0.10739406198263168	0.27433000526489265
50.0	0.27606266736984253	0.06366052478551865	0.2896919326888245	0.24586127698421478	0.10835393518209457	0.2712781500601463
60.0	0.26621922850608826	0.06060424819588661	0.2812499303126209	0.2434004545211792	0.10480794310569763	0.26698554311237127
70.0	0.26174497604370117	0.05978367105126381	0.27559731579494323	0.23445188999176025	0.10172316431999207	0.25909119275494336
80.0	0.2586129903793335	0.05811074376106262	0.27028416104038777	0.23355704545974731	0.10284725576639175	0.25560911155275257
90.0	0.26219239830970764	0.0603579618036747	0.27149777256563085	0.23176734149456024	0.10166218876838684	0.253909326766596
100.0	0.25369128584861755	0.057324886322021484	0.2649477043932764	0.22304250299930573	0.09814194589853287	0.24654959207369154
110.0	0.2527964115142822	0.05635752156376839	0.2617312034775659	0.2241610884666443	0.09835983067750931	0.2453976251246518
120.0	0.24563759565353394	0.0570116750895977	0.25432253545754935	0.21856822073459625	0.09688100218772888	0.2393033042964652
130.0	0.24519017338752747	0.054632678627967834	0.2558710888110437	0.21923936903476715	0.09685094654560089	0.24042664660808466
140.0	0.244742751121521	0.05504339188337326	0.2564962826156074	0.21722595393657684	0.09515886008739471	0.23948813627820018
