epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.21252797544002533	0.04368671402335167	0.218901829820878	0.2011185735464096	0.08650598675012589	0.21381783216130534
20.0	0.2102908492088318	0.04718463495373726	0.2097366410554396	0.19172260165214539	0.08417215943336487	0.20299782884732104
30.0	0.21073827147483826	0.04856427386403084	0.21885150128258432	0.18970917165279388	0.0852237194776535	0.20783945838864046
40.0	0.20402686297893524	0.045716293156147	0.20775253100220323	0.18434005975723267	0.08248168975114822	0.19913080224670002
50.0	0.20536912977695465	0.04294833540916443	0.21365314394449483	0.1872483342885971	0.07888335734605789	0.2028257803392052
60.0	0.1991051584482193	0.042542580515146255	0.20901069456856003	0.19015659391880035	0.08280974626541138	0.2048021851609262
70.0	0.20223715901374817	0.04382594674825668	0.20625753720571016	0.19127516448497772	0.08330883830785751	0.20187385321727588
80.0	0.20223715901374817	0.04199507087469101	0.2022532432117675	0.18366891145706177	0.07695253193378448	0.19351979839364905
90.0	0.1977628618478775	0.04201742634177208	0.20030624637880307	0.1923937350511551	0.08360039442777634	0.20093256047356028
100.0	0.20134228467941284	0.04371040686964989	0.20880437164538745	0.19328860938549042	0.08399069309234619	0.2055007010218762
110.0	0.20402686297893524	0.045224785804748535	0.2115494026801674	0.18568234145641327	0.08009254187345505	0.20172816029012597
120.0	0.20715884864330292	0.04592851176857948	0.21070155298417292	0.18881432712078094	0.08006325364112854	0.20153859077757008
130.0	0.20134229958057404	0.043187033385038376	0.20954653464837802	0.1872483342885971	0.07892797887325287	0.2021180990273828
