epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.16912752389907837	0.03695472329854965	0.17270360223110792	0.15906041860580444	0.06636974215507507	0.16769753796429912
20.0	0.2671141028404236	0.05821644142270088	0.2777955765823156	0.23378075659275055	0.10319845378398895	0.25673384642481223
30.0	0.2738255262374878	0.05848788097500801	0.28840813576618834	0.24765099585056305	0.10806863754987717	0.27135593842512085
40.0	0.27024608850479126	0.05754498019814491	0.28184469259404954	0.24586130678653717	0.10834559798240662	0.267181473152456
50.0	0.26040270924568176	0.056998539716005325	0.2684623512314539	0.24026845395565033	0.10524405539035797	0.2580305448973784
60.0	0.26174497604370117	0.0592484176158905	0.26554744178392625	0.2346756011247635	0.10259874910116196	0.25129374624895945
70.0	0.2527964413166046	0.05524415895342827	0.26000957888168263	0.22930648922920227	0.09933517873287201	0.24738985691116178
80.0	0.25234898924827576	0.05423709750175476	0.25711752030959273	0.22460848093032837	0.09693081676959991	0.24149674229427753
90.0	0.2487695813179016	0.05317586287856102	0.25564580858375574	0.22438479959964752	0.09655720740556717	0.24150822689099297
100.0	0.24429532885551453	0.05243058502674103	0.25044155522278283	0.21812079846858978	0.09341974556446075	0.23596373106629692
110.0	0.23892618715763092	0.04980598762631416	0.24902571418351138	0.21856822073459625	0.09311798214912415	0.23690948102766451
120.0	0.22997765243053436	0.049021173268556595	0.24261176371503654	0.21543624997138977	0.09235537052154541	0.23356976268291815
130.0	0.2375839203596115	0.04991134628653526	0.24670813188757	0.21387022733688354	0.09199932217597961	0.2324806610278479
140.0	0.23758390545845032	0.049809373915195465	0.24536443135944253	0.21185681223869324	0.08928365260362625	0.23019662857009016
150.0	0.23131993412971497	0.04817160591483116	0.2404950994925617	0.2116331160068512	0.08762501180171967	0.2287445749925982
160.0	0.22774049639701843	0.04770301282405853	0.23956067709792972	0.21319910883903503	0.09004656225442886	0.23062650911182406
