epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.18344518542289734	0.038748081773519516	0.18894473015085045	0.17360179126262665	0.07242283970117569	0.18365231643794755
20.0	0.2680089771747589	0.05977727845311165	0.28226669683938227	0.23467561602592468	0.10127884894609451	0.25971967205886587
30.0	0.28456375002861023	0.060105230659246445	0.29834926601634765	0.2467561662197113	0.10570518672466278	0.2733219425264798
40.0	0.2738255262374878	0.057468101382255554	0.28966543642984915	0.24787472188472748	0.10750416666269302	0.2719946771370821
50.0	0.2680089771747589	0.05761486664414406	0.2754734314929454	0.24451902508735657	0.10811851918697357	0.2631642804522403
60.0	0.26756152510643005	0.05925358086824417	0.2721345773755206	0.24161073565483093	0.10679788887500763	0.25893872667665346
70.0	0.26174497604370117	0.056538041681051254	0.26669838806925505	0.23668904602527618	0.10107145458459854	0.25400787047992274
80.0	0.254138708114624	0.05473727732896805	0.26081083743271416	0.23400446772575378	0.10008811205625534	0.25081501556078073
90.0	0.25369128584861755	0.0549166277050972	0.2603677035890458	0.23445188999176025	0.10018402338027954	0.25050981546879925
100.0	0.25100675225257874	0.05356089025735855	0.25717814695791724	0.22841164469718933	0.0987560972571373	0.2453564322199624
110.0	0.2532438635826111	0.055201996117830276	0.25945832418597176	0.22841164469718933	0.09894721210002899	0.24653718576272252
120.0	0.244742751121521	0.05346681922674179	0.25271997050541667	0.22706934809684753	0.09785272926092148	0.24348986740618433
130.0	0.23847876489162445	0.05132731795310974	0.2473053013243864	0.219686821103096	0.09366832673549652	0.23749278620739717
