epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.20626400411128998	0.04387889802455902	0.20978197312583405	0.19798657298088074	0.08615168929100037	0.20713098355757345
20.0	0.27874723076820374	0.06249319016933441	0.2924100972718886	0.24563758075237274	0.10957775264978409	0.27142565910289523
30.0	0.2850112020969391	0.06450024247169495	0.29935083963597536	0.24944071471691132	0.11316339671611786	0.2770698721009129
40.0	0.276510089635849	0.06281578540802002	0.2915318170772778	0.24630871415138245	0.11119190603494644	0.2722443015114498
50.0	0.2706935405731201	0.061951253563165665	0.2853623751414026	0.23914989829063416	0.10824897885322571	0.26516543121540515
60.0	0.26890382170677185	0.062077514827251434	0.28063775712097055	0.23512305319309235	0.1048944815993309	0.2595869614033047
70.0	0.25682327151298523	0.05869166553020477	0.26681402403822735	0.23064878582954407	0.10460453480482101	0.2519551673619794
80.0	0.24653245508670807	0.05561638996005058	0.25571722605206654	0.21789711713790894	0.09748458117246628	0.2392128755833059
90.0	0.23982104659080505	0.054333049803972244	0.25072078553397187	0.21923936903476715	0.09752614796161652	0.23920412782232706
100.0	0.24429532885551453	0.05720215290784836	0.2542338036170998	0.21655482053756714	0.09609620273113251	0.23785831670926366
110.0	0.23668904602527618	0.052590109407901764	0.2483751590483833	0.20917226374149323	0.0939689502120018	0.2313636771784697
120.0	0.2322147935628891	0.05452496185898781	0.24547011856470577	0.20671141147613525	0.09204302728176117	0.22919115254354022
130.0	0.22326622903347015	0.051757216453552246	0.236733221618902	0.19798657298088074	0.08747752010822296	0.22059866197637723
