epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.06532438844442368	0.012492386624217033	0.06391515910771559	0.05727069452404976	0.021191462874412537	0.05935737784685994
20.0	0.05727069452404976	0.011152171529829502	0.05854901533898042	0.062416110187768936	0.02362552098929882	0.06254816480581717
30.0	0.08008948713541031	0.015115704387426376	0.07826190183418194	0.07293065637350082	0.028288565576076508	0.07477108789506465
40.0	0.10425056517124176	0.021334942430257797	0.10713222711672461	0.09149888157844543	0.037438876926898956	0.09852136652666549
50.0	0.12662191689014435	0.02531582862138748	0.1304784519501514	0.11767338216304779	0.047732163220644	0.1249343406560081
60.0	0.16286353766918182	0.03344431892037392	0.16700810047523063	0.14854587614536285	0.06116464361548424	0.15905060800418527
70.0	0.1964205950498581	0.04161626473069191	0.20269708643360146	0.18277405202388763	0.07775240391492844	0.1956102490206092
80.0	0.21476511657238007	0.047398265451192856	0.22132950491300107	0.1964205950498581	0.08537853509187698	0.21158441049188592
90.0	0.21923938393592834	0.04850037395954132	0.2253421957239505	0.20357941091060638	0.08916033059358597	0.2180489023021889
100.0	0.21923938393592834	0.04868914186954498	0.2240975251463033	0.20738254487514496	0.09168018400669098	0.21966130775396722
110.0	0.21744967997074127	0.04869939759373665	0.22319989763293685	0.20715883374214172	0.0923554003238678	0.2196647098414795
120.0	0.22371366620063782	0.05071065574884415	0.2309231207476023	0.20984341204166412	0.09413188695907593	0.2246338444409067
130.0	0.2295302152633667	0.0517042838037014	0.23777215810131988	0.2102908343076706	0.09427312016487122	0.2278503859106945
140.0	0.23310965299606323	0.05251119285821915	0.24382905778836475	0.21319910883903503	0.09410735219717026	0.23234679433241767
150.0	0.23937362432479858	0.05449706315994263	0.25193030467458954	0.21744965016841888	0.09682807326316833	0.23868412694150834
160.0	0.2532438635826111	0.05812113359570503	0.26757715747005034	0.2190156877040863	0.09717100858688354	0.24515858149520922
170.0	0.26040270924568176	0.05920539051294327	0.27677573572709757	0.22102908790111542	0.09785357117652893	0.2498737364098458
180.0	0.2639821171760559	0.05938616767525673	0.2836300787389771	0.22595077753067017	0.10090739279985428	0.2568572494752663
190.0	0.2738255262374878	0.06249886378645897	0.2919964720707004	0.2302013486623764	0.10160364955663681	0.2616883381414603
200.0	0.2796420454978943	0.06337814033031464	0.297140119117508	0.23489932715892792	0.10499642044305801	0.26648495804447847
210.0	0.2832214832305908	0.06395644694566727	0.3020764826836811	0.23847876489162445	0.10551739484071732	0.2708044837679255
220.0	0.2836689054965973	0.06399520486593246	0.30423362484776606	0.24093960225582123	0.10641445219516754	0.2737737453926133
230.0	0.28545862436294556	0.06332997977733612	0.30562469389667596	0.24854585528373718	0.1110222339630127	0.2795752028711808
240.0	0.2890380620956421	0.06435438990592957	0.3057226849445688	0.25302013754844666	0.11383426934480667	0.28163814857841185
250.0	0.29217004776000977	0.06520602852106094	0.3066783356168212	0.25548097491264343	0.11471277475357056	0.28256853646524915
260.0	0.2930648624897003	0.0647914707660675	0.30777597968167725	0.25615212321281433	0.11519621312618256	0.2837280471330847
270.0	0.2975391447544098	0.06572863459587097	0.3099511175678968	0.2539149820804596	0.11446449160575867	0.2823534452144296
280.0	0.30067116022109985	0.06628507375717163	0.3128584290250794	0.25615212321281433	0.11486458778381348	0.28438773776118986
290.0	0.30201342701911926	0.06631084531545639	0.31410488137004705	0.2597315311431885	0.11604977399110794	0.28715764718383086
300.0	0.3011185824871063	0.06593290716409683	0.3139754209209505	0.2597315311431885	0.11526499688625336	0.2873457481600869
310.0	0.2988814413547516	0.06575140357017517	0.3125541353881732	0.2599552571773529	0.11611610651016235	0.2875522112034358
320.0	0.300223708152771	0.06561478227376938	0.31322662202185503	0.259284108877182	0.11502313613891602	0.28690582071113724
330.0	0.2988814413547516	0.06509710848331451	0.31254297437544637	0.25883668661117554	0.11449062079191208	0.28668943441488315
340.0	0.2970917224884033	0.06494686752557755	0.3108803533178109	0.2597315311431885	0.11487077176570892	0.2869227788902715
350.0	0.29530200362205505	0.06487789005041122	0.3110557163801235	0.25973156094551086	0.11564364284276962	0.28793636915904175
360.0	0.2930648624897003	0.06400175392627716	0.31122780775541004	0.2606264054775238	0.11607217788696289	0.28946403295109946
370.0	0.2988814413547516	0.06542350351810455	0.3155829788372115	0.26085013151168823	0.11608145385980606	0.2901487981552001
380.0	0.29932886362075806	0.065487340092659	0.31623558827763454	0.26353469491004944	0.11673937737941742	0.29225931599143723
390.0	0.29664430022239685	0.06465250998735428	0.3145593359082048	0.26756152510643005	0.11864612251520157	0.29487170228447457
