epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.20402687788009644	0.0434819720685482	0.2065801972697508	0.18903803825378418	0.08106384426355362	0.19929949471656855
20.0	0.2899329364299774	0.06546736508607864	0.3034554499843022	0.24899329245090485	0.1113390177488327	0.27678886891913895
30.0	0.3038031756877899	0.06981351971626282	0.316093866910746	0.25883668661117554	0.11553004384040833	0.28812096127439535
40.0	0.2903803288936615	0.0664515420794487	0.30286442723740614	0.2525727152824402	0.11317592114210129	0.27935786013263514
50.0	0.28098437190055847	0.06137688830494881	0.2913701986952306	0.24966444075107574	0.11068445444107056	0.27240077460470363
60.0	0.27561524510383606	0.05873088166117668	0.28536229577175826	0.23780761659145355	0.10458014160394669	0.26184691128898746
70.0	0.2706935405731201	0.05971890315413475	0.28082704334269226	0.23691275715827942	0.10451605170965195	0.2601751575477692
80.0	0.25771814584732056	0.056972041726112366	0.26748055715031893	0.22774049639701843	0.09773669391870499	0.2491333814993624
90.0	0.25100669264793396	0.05469579994678497	0.260557498838852	0.22214765846729279	0.09593421220779419	0.24299634681873275
100.0	0.24563759565353394	0.05517639219760895	0.252190987005944	0.22035793960094452	0.09582877904176712	0.2382832858043969
110.0	0.24563759565353394	0.055492375046014786	0.25144790411381	0.215659961104393	0.0950542762875557	0.23432468179746754
120.0	0.23982104659080505	0.05365019291639328	0.2456731885982333	0.21476510167121887	0.095028355717659	0.23264679215563625
130.0	0.23131993412971497	0.05194581300020218	0.2365300513693115	0.20782998204231262	0.09027207642793655	0.22478366712584016
